screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
KanganaTeam,2020-09-04T13:31:49Z,"RT @aajtak: कंगना को अपनी बात कहने का हक है और होना भी चाहिए :  @vivekagnihotri
https://t.co/fOz5QPkk43 
#Dangal @sardanarohit
#KanganaRanaut https://t.co/5mYlAfl7MJ",,aajtak,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,hi,1301875618343075840
KanganaTeam,2020-09-04T12:18:21Z,"किसी के बाप का नहीं है महाराष्ट्र, महाराष्ट्र उसी का है जिसने मराठी गौरव को प्रतिष्ठित किया है। और मैं डंके की चोट पे कहती हूँ हॉ मैं मराठा हूँ ,उखाड़ो मेरा क्या उखाड़ोगे? https://t.co/MVvyiXiLzc",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,hi,1301857130090127360
KanganaTeam,2020-09-04T12:11:20Z,"इनकी औक़ात नहीं है, इंडस्ट्री के सौ सालों में एक भी फ़िल्म मराठा प्राइड पे बनाई हो,मैंने इस्लाम डॉमिनेट इंडस्ट्री में अपनी जान और करीयर को दाओ पे लगाया, शिवाजी महाराज और रानी लक्ष्मीबाई पे फ़िल्म बनाई, आज महाराष्ट्र के इन ठेकेदारों से पूछो किया क्या है महाराष्ट्र केलिए ? https://t.co/o9kk5OpSba",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,hi,1301855363554107393
KanganaTeam,2020-09-04T11:57:20Z,All chaploos who are showing their love for Maharashtra must know I am the first Actor/ Director in the history of Hindi Cinema to bring Maratha Pride Shiva Ji Maharaj and Rani LaxmiBai to the big screen and I faced huge opposition during the relase from the same people 🙂 https://t.co/HMzDMcpdwQ,,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301851839680266240
KanganaTeam,2020-09-04T11:49:28Z,"After Sushant and Sadhus murder now beating my posters with chappals for my opinions on administration, it seems Mumbai is addicted to blood🙂 https://t.co/dWRSnL6NCE",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301849860992196608
KanganaTeam,2020-09-04T10:12:33Z,"He is taking his own calls on my democratic rights, from POK to Taliban in one day 🙂 https://t.co/oUZ5M7VKAf",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301825469059231744
KanganaTeam,2020-09-04T10:05:53Z,"If you are openly threatening me to lynch me like Palghar Sadhus with stones and rods if I come to Mumbai it’s only because you got away with it you killed innocent people and faced no consequences this has empowered you, we want #CBIForPalghar #CBIForPalgharLynching",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301823794240131074
KanganaTeam,2020-09-04T09:55:13Z,"Kangana has no right to stay in Mumbai, we will make sure she can’t enter Mumbai, we will beat her to death with stones and rods just how we lynched Palghar Sadhus. How you promoted yourself from POK to Taliban just in one day is commendable 👌 https://t.co/Cl7q8p1e3V",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301821107457028098
KanganaTeam,2020-09-04T08:58:41Z,#Dopetestinbollywood Let’s do this. https://t.co/YOcSqK8zKM,,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301806880377810945
KanganaTeam,2020-09-04T07:23:02Z,"I see many people are threatening me to not come back to Mumbai so I have now decided to travel to Mumbai this coming week on 9th September, I will post the time when I land at the Mumbai airport, kisi ke baap mein himmat hai toh rok le 🙂 https://t.co/9706wS2qEd",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301782810261299200
KanganaTeam,2020-09-04T07:01:28Z,"RT @Sharanyashettyy: Attacking @KanganaTeam is easy. Here.
Takes guts to question the minister who wrote Kangana must leave Mumbai which all of Bollywood lacks. https://t.co/Vncs342fGc",,Sharanyashettyy,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301777383347765251
KanganaTeam,2020-09-04T06:04:37Z,"RT @KanganaTeam: @sanjukta I appreciated your support back then and now also responded to your criticism because I care, non of us has to convert each other to be able to understand each other. I can understand you, be friends with you, like/love you and yet not agree with your ideologies,it’s possible 🙂",,KanganaTeam,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301763074978795520
KanganaTeam,2020-09-04T06:03:41Z,"@sanjukta I appreciated your support back then and now also responded to your criticism because I care, non of us has to convert each other to be able to understand each other. I can understand you, be friends with you, like/love you and yet not agree with your ideologies,it’s possible 🙂",sanjukta,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301762841356038144
KanganaTeam,2020-09-04T05:54:59Z,"@singhr07 @sanjukta And what is this attitude in life if people love and appreciate others they must be extracting something else in return, people can love and appreciate each other without ulterior motives🙂My beautiful fandom is a living proof of that, cynics and pessimists are so hopeless.",Arzitasingh07,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301760652579540992
KanganaTeam,2020-09-04T05:34:48Z,"RT @KanganaTeam: @sanjukta BJP stooge ha ha , I have denied BJP ticket twice, I am Kangana Ranaut my popularity and yearly income is far more than many successful Ministers and politicians, why not sometimes use your intellect Madam intellectual 🙂...",,KanganaTeam,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301755573642297344
KanganaTeam,2020-09-04T05:34:44Z,"@sanjukta BJP stooge ha ha , I have denied BJP ticket twice, I am Kangana Ranaut my popularity and yearly income is far more than many successful Ministers and politicians, why not sometimes use your intellect Madam intellectual 🙂...",sanjukta,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301755553631203329
KanganaTeam,2020-09-04T03:36:14Z,"@renukash POK is also Hindustan only governments differ and that makes all the difference 🙂, slow day huh 🙂",renukash,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301725735044829184
KanganaTeam,2020-09-04T03:18:43Z,"Ha ha for you to use the power of art to sexualise purity of Mahakali, Bharavi, wife of Kala Bhairav, mother of death simply depicts your suppressed sexuality, you must be getting wet nights thinking of your mother breast feeding you and pushing you out of her womb, grow up kid. https://t.co/d5mZnow3H0",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1301721323735900162
KanganaTeam,2020-09-04T02:13:04Z,"योगा, मेरे सारे दिन का सबसे पसंदीदा वक़्त, मैं हमेशा कहती हूँ सारी दुनिया के सुख एक तरफ़ और अपने स्वस्थ शरीर का सुख एक तरफ़, कामना करती हूँ हम सबपे ईश्वर की कृपा बनी रहे, स्वस्थ तन और मन का आशीर्वाद सबको मिले 🙂। https://t.co/SVTKEJbVRZ",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,hi,1301704803114860544
